created_at,id_str,user__id_str,user__screen_name,collection_date,soft_intervention,hard_intervention,soft_intervention_label,soft_intervention_url,hard_intervention_text,hard_intervention_action_label,hard_intervention_url
2020-12-01 20:27:49,1333870440712871936,1214272615021285381,AC4Congress2020,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 20:16:57,1333867706043355136,1214272615021285381,AC4Congress2020,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 20:03:33,1333864331608395776,1214272615021285381,AC4Congress2020,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 14:59:03,1333787703624622081,1085720434400784384,AMOwensby,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 22:30:09,1333901224782032897,138203134,AOC,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 02:38:37,1333601365076140040,1262017122,Abby4Iowa,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 02:42:49,1333602422896418816,1262017122,Abby4Iowa,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 18:24:43,1333839458190454785,133028836,AdamSchiff,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 18:21:53,1333838747058663428,870453485984129028,AjaforCongress,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 17:29:33,1333825577564835842,870453485984129028,AjaforCongress,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 22:57:43,1333908162429087749,870453485984129028,AjaforCongress,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 21:37:44,1333888034387996675,41017380,AlanGrayson,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 17:08:07,1333820183010566145,41017380,AlanGrayson,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 00:34:28,1333570121420443648,41017380,AlanGrayson,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:10:43,1333624544469397505,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:08:13,1333623916208775169,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 22:52:12,1333906776308248577,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 03:37:11,1333616105684951041,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:21:09,1333627168895721477,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 22:38:46,1333903395359498241,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 03:53:49,1333620292757942279,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:36:33,1333631045418307589,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:50:48,1333634632848453634,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 03:30:07,1333614324804444161,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:50:08,1333634465294393346,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 21:42:24,1333889210584080384,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:29:42,1333629319890006016,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 11:08:38,1333729715446833152,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 21:46:38,1333890275845042178,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 13:42:56,1333768547638587394,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 01:35:43,1333585534942326784,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 05:36:19,1333646086272061441,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 14:01:02,1333773103026106368,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 03:33:28,1333615168031428608,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:19:22,1333626721648652293,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:26:08,1333628422501830656,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 22:17:53,1333898138239823873,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 11:21:44,1333733011632910336,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:07:01,1333623613363269632,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:11:43,1333624794923806722,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 20:58:01,1333878037759356928,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 14:02:49,1333773548876345345,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 04:23:46,1333627828319862785,25919401,AllenLEllison,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 15:25:29,1333794352938696704,2783231383,AmyMcGrathKY,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 22:33:44,1333902126481858571,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 00:57:12,1333575844887982080,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 20:35:04,1333872265369444356,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 17:12:47,1333821358011244548,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 00:54:36,1333575191583203332,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 19:46:54,1333860142664839170,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 20:15:30,1333867340702871556,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 19:17:44,1333852802020478979,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 20:04:46,1333864637515894784,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 12:22:13,1333748234951544833,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 19:05:08,1333849630283603975,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 03:45:52,1333618289843580929,27915028,AntonioSabatoJr,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 18:00:55,1333833469139574790,31013444,AyannaPressley,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 02:10:47,1333594363046326272,31013444,AyannaPressley,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 01:00:30,1333576676056428545,31013444,AyannaPressley,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 21:38:12,1333888152336011271,31013444,AyannaPressley,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 00:04:01,1333562458527641600,414436134,BLeeForCongress,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 20:43:19,1333874339230334976,831308549372260352,BWestbrookAZ8,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 19:00:20,1333848421766103040,831308549372260352,BWestbrookAZ8,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 18:30:17,1333840861151584262,2249022318,Babin4Congress,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 18:00:09,1333833279775141888,813286,BarackObama,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 14:20:32,1333778009753411584,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 01:09:59,1333579062179225602,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 22:45:44,1333905149106982913,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 15:55:38,1333801943257346054,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 13:12:17,1333760832816214018,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 15:50:49,1333800730545700869,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 00:00:36,1333561599047692290,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 22:47:23,1333905560501153798,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 15:59:29,1333802910828830720,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 20:52:38,1333876685859643394,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 01:02:26,1333577159525486593,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 01:30:46,1333584290689417217,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 00:58:47,1333576241417494530,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 06:04:15,1333653113794940930,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 05:48:29,1333649149531627520,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 05:48:45,1333649213087997953,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 22:27:02,1333900443215405057,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 13:13:23,1333761109237637121,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 22:38:04,1333903216938000387,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 01:13:38,1333579980903763971,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 01:26:58,1333583334723649536,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 23:24:26,1333914887601364995,1117898546055761920,BarnettforAZ,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 18:26:43,1333839963457265666,82453460,BennieGThompson,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 17:25:00,1333824430468960257,216776631,BernieSanders,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 17:57:00,1333832483918336002,216776631,BernieSanders,2020-12-04 00:00:00,False,False,,,,,
2020-12-01 21:58:15,1333893197056122884,216776631,BernieSanders,2020-12-04 00:00:00,False,False,,,,,
