created_at,id_str,user__id_str,user__screen_name,collection_date,soft_intervention,hard_intervention,soft_intervention_label,soft_intervention_url,hard_intervention_text,hard_intervention_action_label,hard_intervention_url
2020-12-29 19:49:37,1344007684379602948,1214272615021285381,AC4Congress2020,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 06:04:20,1343799998232883201,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 18:52:08,1343993221526003714,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 14:44:09,1343930813277216770,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 14:35:22,1343928601490690051,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 18:29:42,1343987574319308801,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 03:41:00,1343763924370518016,1214272615021285381,AC4Congress2020,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 04:04:31,1343769842470551554,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 00:22:50,1343714056780345346,1214272615021285381,AC4Congress2020,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 16:14:26,1343953534618902530,1214272615021285381,AC4Congress2020,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 00:02:13,1343708868438847489,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 16:11:45,1343952858954297344,1214272615021285381,AC4Congress2020,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 05:58:31,1343798533401542656,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 01:10:35,1343726071871635459,1214272615021285381,AC4Congress2020,2021-01-04 00:00:00,False,False,,,,,
2020-12-29 14:15:20,1343923563007516672,1214272615021285381,AC4Congress2020,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 16:17:52,1343954397743751168,1214272615021285381,AC4Congress2020,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 02:02:19,1343739093428142080,1214272615021285381,AC4Congress2020,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 01:57:13,1343737809136398339,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 00:44:28,1343719501507022854,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 00:20:19,1343713421850775552,1214272615021285381,AC4Congress2020,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 00:00:10,1343708349301448710,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 05:35:21,1343792701590921216,1214272615021285381,AC4Congress2020,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 22:05:10,1344041798331748352,274440617,ACampaNajjar,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 02:38:57,1343748308766846976,138203134,AOC,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 23:51:21,1344068519634190336,138203134,AOC,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 00:53:10,1343721687221727238,1262017122,Abby4Iowa,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 18:08:46,1343982307863126016,1262017122,Abby4Iowa,2021-01-04 00:00:00,False,False,,,,,
2020-12-29 20:02:11,1344010847698337792,133028836,AdamSchiff,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 20:04:00,1344011305577922560,133028836,AdamSchiff,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 21:29:00,1344032695987261441,133028836,AdamSchiff,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 20:03:07,1344011084076732418,133028836,AdamSchiff,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 13:54:02,1343918202317910016,566806945,AdrBell,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 18:13:35,1343983518255181824,870453485984129028,AjaforCongress,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 03:24:28,1343759766590550017,41017380,AlanGrayson,2021-01-04 00:00:00,False,False,,,,,
2020-12-29 05:45:45,1343795319029592064,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 15:52:15,1343947951262097409,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 04:44:49,1343779987594293248,25919401,AllenLEllison,2021-01-04 00:00:00,False,False,,,,,
2020-12-29 15:28:46,1343942040783122439,25919401,AllenLEllison,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 15:38:41,1343944537744531460,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 04:24:18,1343774821138759680,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 03:52:20,1343766779903008774,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 03:42:33,1343764315778772993,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 04:39:04,1343778537564737536,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 13:38:25,1343914270694715394,2783231383,AmyMcGrathKY,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 17:52:12,1343978135864274944,1137946655058096128,AmyforOregon,2021-01-04 00:00:00,False,False,,,,,
2020-12-29 17:11:00,1343967767955849216,2991360032,AndyBeshearKY,2021-01-04 00:00:00,False,False,,,,,
2020-12-29 01:33:22,1343731804935659521,411861905,AngieCraigMN,2021-01-04 00:00:00,False,False,,,,,
2020-12-29 17:04:45,1343966196643688451,411861905,AngieCraigMN,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 21:02:02,1344025909603561479,27915028,AntonioSabatoJr,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 00:03:01,1343709067529900032,27915028,AntonioSabatoJr,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 22:35:43,1344049485278818311,27915028,AntonioSabatoJr,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 17:20:44,1343970218343878656,27915028,AntonioSabatoJr,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 12:10:06,1343892046919168001,27915028,AntonioSabatoJr,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 02:21:34,1343743934770642944,17423554,ArnMenconi,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 15:10:00,1343937317397000193,1021216905795899392,AugustPfluger,2021-01-02 00:00:00,False,False,,,,,
2020-12-29 14:29:52,1343927220222500871,3336901401,AustinFrerick,2021-01-03 00:00:00,False,False,,,,,
2020-12-29 14:44:55,1343931005955145728,3336901401,AustinFrerick,2021-01-04 00:00:00,False,False,,,,,
