created_at,id_str,user__id_str,user__screen_name,collection_date,soft_intervention,hard_intervention,soft_intervention_label,soft_intervention_url,hard_intervention_text,hard_intervention_action_label,hard_intervention_url
2020-12-12 07:24:01,1337659457921171456,2372294245,1stungun,2021-01-04 00:00:00,False,False,,,,,
2020-12-12 16:51:14,1337802202132467712,1214272615021285381,AC4Congress2020,2021-01-04 00:00:00,False,False,,,,,
2020-12-12 05:05:56,1337624706623696896,1214272615021285381,AC4Congress2020,2021-01-04 00:00:00,False,False,,,,,
2020-12-12 14:00:05,1337759130191351809,1214272615021285381,AC4Congress2020,2020-12-31 00:00:00,False,False,,,,,
2020-12-12 16:35:32,1337798248514412547,1214272615021285381,AC4Congress2020,2021-01-04 00:00:00,False,False,,,,,
2020-12-12 14:19:11,1337763934426771456,1214272615021285381,AC4Congress2020,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 14:28:01,1337766158305538049,1214272615021285381,AC4Congress2020,2020-12-31 00:00:00,False,False,,,,,
2020-12-12 17:01:53,1337804881172832258,138203134,AOC,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 17:01:39,1337804821097746432,138203134,AOC,2020-12-29 00:00:00,False,False,,,,,
2020-12-12 04:49:06,1337620468774424578,138203134,AOC,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 04:53:44,1337621634195263488,138203134,AOC,2020-12-31 00:00:00,False,False,,,,,
2020-12-12 05:11:39,1337626145999777793,138203134,AOC,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 00:26:40,1337554428556161028,138203134,AOC,2020-12-29 00:00:00,False,False,,,,,
2020-12-12 16:50:01,1337801892861276162,138203134,AOC,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 04:57:59,1337622707446444034,138203134,AOC,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 22:30:05,1337887474480259072,138203134,AOC,2020-12-31 00:00:00,False,False,,,,,
2020-12-12 04:44:43,1337619367857713154,138203134,AOC,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 04:46:30,1337619814744006659,138203134,AOC,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 01:40:46,1337573073613099016,138203134,AOC,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 05:07:03,1337624986874470401,138203134,AOC,2021-01-03 00:00:00,False,False,,,,,
2020-12-12 19:02:40,1337835277537046528,133028836,AdamSchiff,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 17:00:31,1337804535381757953,959910017813139456,AdelaWisdom,2021-01-04 00:00:00,False,False,,,,,
2020-12-12 00:00:03,1337547727434113027,566806945,AdrBell,2021-01-04 00:00:00,False,False,,,,,
2020-12-12 21:57:48,1337879349781962754,870453485984129028,AjaforCongress,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 16:39:04,1337799137169821696,870453485984129028,AjaforCongress,2021-01-03 00:00:00,False,False,,,,,
2020-12-12 15:42:34,1337784921033740288,41017380,AlanGrayson,2021-01-01 00:00:00,False,False,,,,,
2020-12-12 18:56:45,1337833789461065735,41017380,AlanGrayson,2021-01-03 00:00:00,False,False,,,,,
2020-12-12 01:09:05,1337565103043076096,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 22:38:02,1337889477419732992,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 23:28:12,1337902102677508097,25919401,AllenLEllison,2020-12-31 00:00:00,False,False,,,,,
2020-12-12 00:50:28,1337560417531518982,25919401,AllenLEllison,2020-12-31 00:00:00,False,False,,,,,
2020-12-12 23:48:22,1337907177709834240,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 02:48:29,1337590115904925697,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-12 18:08:57,1337821757445730304,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 22:32:55,1337888187390242817,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 01:28:56,1337570098270310401,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 22:18:07,1337884464542855171,25919401,AllenLEllison,2021-01-03 00:00:00,False,False,,,,,
2020-12-12 22:28:09,1337886990327574538,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 01:38:10,1337572419503058945,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-12 22:26:08,1337886481810153474,25919401,AllenLEllison,2021-01-04 00:00:00,False,False,,,,,
2020-12-12 01:56:14,1337576968628396032,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 02:01:23,1337578264110505991,25919401,AllenLEllison,2021-01-04 00:00:00,False,False,,,,,
2020-12-12 18:43:54,1337830552821526529,25919401,AllenLEllison,2020-12-31 00:00:00,False,False,,,,,
2020-12-12 22:21:00,1337885187410194434,25919401,AllenLEllison,2021-01-04 00:00:00,False,False,,,,,
2020-12-12 23:22:10,1337900583827681285,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-12 17:26:39,1337811112801263617,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
2020-12-12 01:07:04,1337564595557380099,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 23:25:33,1337901431966273538,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 18:04:48,1337820713089175553,25919401,AllenLEllison,2020-12-31 00:00:00,False,False,,,,,
2020-12-12 13:34:38,1337752723664621568,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 18:20:54,1337824765231439878,25919401,AllenLEllison,2021-01-03 00:00:00,False,False,,,,,
2020-12-12 23:53:27,1337908453247946753,25919401,AllenLEllison,2020-12-31 00:00:00,False,False,,,,,
2020-12-12 01:10:46,1337565524230811654,25919401,AllenLEllison,2020-12-31 00:00:00,False,False,,,,,
2020-12-12 01:17:13,1337567145924964354,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 22:26:56,1337886683098963969,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-12 01:43:53,1337573857104957441,25919401,AllenLEllison,2021-01-03 00:00:00,False,False,,,,,
