created_at,id_str,user__id_str,user__screen_name,collection_date,soft_intervention,hard_intervention,soft_intervention_label,soft_intervention_url,hard_intervention_text,hard_intervention_action_label,hard_intervention_url
2020-12-25 00:16:08,1342262819505512448,1214272615021285381,AC4Congress2020,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 21:07:37,1342577762675130369,1214272615021285381,AC4Congress2020,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 00:16:06,1342262807757279237,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-25 00:16:04,1342262801922994176,1214272615021285381,AC4Congress2020,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 17:40:39,1342525677254320128,274440617,ACampaNajjar,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 17:20:00,1342520481396772865,133028836,AdamSchiff,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 03:51:37,1342317046340624384,870453485984129028,AjaforCongress,2021-01-01 00:00:00,False,False,,,,,
2020-12-25 00:02:34,1342259402187784192,870453485984129028,AjaforCongress,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 16:07:30,1342502236425883648,870453485984129028,AjaforCongress,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 23:37:37,1342615510911860736,870453485984129028,AjaforCongress,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 15:41:58,1342495809766506496,870453485984129028,AjaforCongress,2021-01-03 00:00:00,False,False,,,,,
2020-12-25 15:52:19,1342498416329289728,870453485984129028,AjaforCongress,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 06:22:07,1342354920431742976,870453485984129028,AjaforCongress,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 18:25:47,1342537035937148928,41017380,AlanGrayson,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 19:29:34,1342553089459548166,41017380,AlanGrayson,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 20:07:37,1342562663159762944,41017380,AlanGrayson,2021-01-04 00:00:00,False,False,,,,,
2020-12-25 23:49:06,1342618404415545345,1719302509,AlanMCohn,2021-01-02 00:00:00,False,False,,,,,
2020-12-25 02:25:36,1342295397352542208,25919401,AllenLEllison,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 14:30:32,1342477835743735810,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 21:57:19,1342590271989682180,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 00:45:47,1342270277896577025,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 16:33:38,1342508814269095938,25919401,AllenLEllison,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 02:16:23,1342293081345978368,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 15:02:00,1342485752962195459,2991360032,AndyBeshearKY,2021-01-02 00:00:00,False,False,,,,,
2020-12-25 22:58:00,1342605541743489024,2991360032,AndyBeshearKY,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 16:12:02,1342503376727191553,2991360032,AndyBeshearKY,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 13:19:25,1342459935804846082,27915028,AntonioSabatoJr,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 16:16:24,1342504475513278469,27915028,AntonioSabatoJr,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 13:50:47,1342467832152543232,27915028,AntonioSabatoJr,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 13:55:47,1342469089072177152,27915028,AntonioSabatoJr,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 05:29:41,1342341724602052608,27915028,AntonioSabatoJr,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 05:45:25,1342345684998115328,27915028,AntonioSabatoJr,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 01:07:48,1342275821227175936,27915028,AntonioSabatoJr,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 15:28:39,1342492461348892676,1225469439698702338,ArmendarizDis16,2021-01-01 00:00:00,False,False,,,,,
2020-12-25 00:00:00,1342258756588072962,269992801,AsaHutchinson,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 15:30:00,1342492798868541440,269992801,AsaHutchinson,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 22:50:55,1342603762125443073,269992801,AsaHutchinson,2021-01-03 00:00:00,False,False,,,,,
2020-12-25 20:35:21,1342569644138389506,31013444,AyannaPressley,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 15:56:25,1342499447087878144,831308549372260352,BWestbrookAZ8,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 17:13:17,1342518790806884352,831308549372260352,BWestbrookAZ8,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 15:56:26,1342499450770448386,831308549372260352,BWestbrookAZ8,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 18:16:59,1342534823819182081,831308549372260352,BWestbrookAZ8,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 15:56:26,1342499452800495617,831308549372260352,BWestbrookAZ8,2021-01-04 00:00:00,False,False,,,,,
2020-12-25 14:00:56,1342470385430880258,2249022318,Babin4Congress,2020-12-31 00:00:00,False,False,,,,,
2020-12-25 00:01:40,1342259178711216128,813286,BarackObama,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 00:16:15,1342262848454537217,1117898546055761920,BarnettforAZ,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 22:39:30,1342600887944896512,1117898546055761920,BarnettforAZ,2020-12-30 00:00:00,False,False,,,,,
2020-12-25 21:30:31,1342583526764335105,1117898546055761920,BarnettforAZ,2020-12-31 00:00:00,False,False,,,,,
