created_at,id_str,user__id_str,user__screen_name,collection_date,soft_intervention,hard_intervention,soft_intervention_label,soft_intervention_url,hard_intervention_text,hard_intervention_action_label,hard_intervention_url
2020-12-19 15:38:36,1340320636770652160,1214272615021285381,AC4Congress2020,2021-01-01 00:00:00,False,False,,,,,
2020-12-19 17:26:31,1340347794800975873,1214272615021285381,AC4Congress2020,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 15:19:36,1340315853955489793,1214272615021285381,AC4Congress2020,2020-12-31 00:00:00,False,False,,,,,
2020-12-19 05:27:03,1340166735626989568,1214272615021285381,AC4Congress2020,2020-12-31 00:00:00,False,False,,,,,
2020-12-19 15:38:36,1340320635751415808,1214272615021285381,AC4Congress2020,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 05:24:31,1340166096851222529,1214272615021285381,AC4Congress2020,2021-01-03 00:00:00,False,False,,,,,
2020-12-19 18:35:04,1340365048238247937,1214272615021285381,AC4Congress2020,2021-01-01 00:00:00,False,False,,,,,
2020-12-19 17:02:43,1340341806580436992,274440617,ACampaNajjar,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 18:40:50,1340366498087505924,138203134,AOC,2020-12-31 00:00:00,False,False,,,,,
2020-12-19 18:40:10,1340366331485564928,138203134,AOC,2020-12-31 00:00:00,False,False,,,,,
2020-12-19 18:47:24,1340368151373082628,138203134,AOC,2021-01-02 00:00:00,False,False,,,,,
2020-12-19 18:22:46,1340361950031736836,138203134,AOC,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 19:04:22,1340372418108551170,138203134,AOC,2021-01-03 00:00:00,False,False,,,,,
2020-12-19 18:34:57,1340365015946305536,138203134,AOC,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 18:57:41,1340370739564867587,138203134,AOC,2021-01-03 00:00:00,False,False,,,,,
2020-12-19 18:49:27,1340368664613302272,138203134,AOC,2021-01-01 00:00:00,False,False,,,,,
2020-12-19 01:44:55,1340110834798882822,566806945,AdrBell,2020-12-31 00:00:00,False,False,,,,,
2020-12-19 02:16:03,1340118670677340160,566806945,AdrBell,2020-12-31 00:00:00,False,False,,,,,
2020-12-19 02:44:49,1340125909018423320,2400005258,AftabPureval,2020-12-31 00:00:00,False,False,,,,,
2020-12-19 06:33:48,1340183532170178560,870453485984129028,AjaforCongress,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 01:30:00,1340107081295151104,870453485984129028,AjaforCongress,2021-01-01 00:00:00,False,False,,,,,
2020-12-19 22:53:33,1340430096604262400,41017380,AlanGrayson,2020-12-31 00:00:00,False,False,,,,,
2020-12-19 02:23:19,1340120499498737665,41017380,AlanGrayson,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 00:43:05,1340095272836280321,41017380,AlanGrayson,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 06:31:45,1340183018967683072,1203799585841266688,Alison4Congress,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 06:28:59,1340182319886344193,1203799585841266688,Alison4Congress,2021-01-04 00:00:00,False,False,,,,,
2020-12-19 01:04:12,1340100588449583104,1203799585841266688,Alison4Congress,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 14:38:54,1340305611905527809,25919401,AllenLEllison,2021-01-04 00:00:00,False,False,,,,,
2020-12-19 14:45:51,1340307361735598082,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 14:06:26,1340297443741757442,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 14:20:29,1340300978155888640,25919401,AllenLEllison,2020-12-31 00:00:00,False,False,,,,,
2020-12-19 13:50:44,1340293493583962113,25919401,AllenLEllison,2020-12-31 00:00:00,False,False,,,,,
2020-12-19 14:35:47,1340304830431113217,25919401,AllenLEllison,2021-01-03 00:00:00,False,False,,,,,
2020-12-19 13:50:44,1340293492053032961,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 04:09:53,1340147315143811072,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 13:22:11,1340286307742998529,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 17:34:41,1340349851758981121,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 16:03:59,1340327024058109956,25919401,AllenLEllison,2021-01-01 00:00:00,False,False,,,,,
2020-12-19 14:12:27,1340298957667377153,25919401,AllenLEllison,2021-01-03 00:00:00,False,False,,,,,
2020-12-19 03:15:22,1340133595453812737,25919401,AllenLEllison,2020-12-30 00:00:00,False,False,,,,,
2020-12-19 11:17:31,1340254935338893312,25919401,AllenLEllison,2021-01-02 00:00:00,False,False,,,,,
